category_title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev,wikidata_url,wikidata_id,en_description,country_citizenship,sex_gender,occupation,wikidata_entity
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q12369646,Q12369646,,Italy,male,philosopher,Marcel Danesi
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q15402044,Q15402044,American academic,United States of America,male,academic,Michael H. Prosser
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q15498046,Q15498046,American academic,United States of America,male,academic,James Chesebro
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q16105257,Q16105257,,Japan,male,writer,Muneo Yoshikawa
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q16181368,Q16181368,,Norway,male,"professor,sociologist",Stein Braten
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q16730114,Q16730114,American academic,United States of America,female,"academic,researcher",Sally Jackson
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q16745343,Q16745343,,,male,writer,Ronald L. Jackson II
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q17306246,Q17306246,,Spain,male,"historian,philosopher,politician,businessperson",Ramón Massó Tarruella
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q17447358,Q17447358,Estonian-American developmental and cultural psychologist of Estonian origin,United States of America,male,psychologist,Jaan Valsiner
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q23023239,Q23023239,American intercultural communication scholar,United States of America,male,scientist,Robert M. Shuter
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q23542561,Q23542561,,Portugal,male,social scientist,Adriano Duarte Rodrigues
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q28477851,Q28477851,American social and communications scientist,United States of America,female,communication scholar,Hazel Gaudet-Erskine
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q50822200,Q50822200,,United States of America,male,business theorist,Magoroh Maruyama
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q55966239,Q55966239,American communications theorist,United States of America,male,academic,Bradley S. Greenberg
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q55966577,Q55966577,American communications theorist,United States of America,male,academic,David Berlo
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q60735950,Q60735950,,,male,social scientist,Timothy R. Levine
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q58851,Q58851,,"German Empire,Austria,United States of America",male,"psychologist,university teacher,psychiatrist",Karl Bühler
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theories of communication,Communication theorists,0.5333333333333333,22,http://www.wikidata.org/entity/Q58853,Q58853,,Germany,male,"philosopher,university teacher",Karl-Otto Apel
Category:Theory of computation,3233312,465,46,"science, the <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span> is the branch that deals with whether and how efficiently problems can be solved on a model <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span>, using an algorithm",2020-01-28T20:25:57Z,theory of computation,Theory of computation,0.09999999999999998,1,http://www.wikidata.org/entity/Q21062845,Q21062845,,,male,"computer scientist,mathematician",Ludwig Staiger
Category:Theory of computation,3233312,465,46,"science, the <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span> is the branch that deals with whether and how efficiently problems can be solved on a model <span class=""searchmatch"">of</span> <span class=""searchmatch"">computation</span>, using an algorithm",2020-01-28T20:25:57Z,theory of computation,Theory of computation,0.09999999999999998,1,http://www.wikidata.org/entity/Q22958613,Q22958613,,Germany,male,"computer scientist,mathematician,university teacher",Andreas Brandstädt
Category:Information theory,694025,597,43,"Articles relating to <span class=""searchmatch"">information</span> <span class=""searchmatch"">theory</span>, which studies the quantification, storage, and communication <span class=""searchmatch"">of</span> <span class=""searchmatch"">information</span>. Top 0–9 A B C D E F G H I J K L",2020-12-13T00:23:18Z,theory of information,Information theory,0.4782608695652174,17,http://www.wikidata.org/entity/Q90586,Q90586,,Germany,male,"engineer,university teacher",Karl Küpfmüller
