item,itemLabel,q_id,date of birth,description,sex_gender,country_citizenship
http://www.wikidata.org/entity/Q7327840,Richard Miskolci,Q7327840,1971-01-01T00:00:00Z,Brazilian social scientist,male,Brazil
http://www.wikidata.org/entity/Q7349215,Robert Reid-Pharr,Q7349215,,American academic,male,United States of America
http://www.wikidata.org/entity/Q7493024,Sheila Cavanagh,Q7493024,,Associate Professor at York University,female,Canada
http://www.wikidata.org/entity/Q7803420,Tim Dean,Q7803420,1964-01-01T00:00:00Z,British philosopher,male,United States of America
http://www.wikidata.org/entity/Q12237573,Lauren Berlant,Q12237573,1957-10-31T00:00:00Z,American academic and cultural theorist,non-binary,United States of America
http://www.wikidata.org/entity/Q14949231,Jasbir Puar,Q14949231,1967-12-13T00:00:00Z,American academic,female,United States of America
http://www.wikidata.org/entity/Q16731756,Patricia MacCormack,Q16731756,1973-01-01T00:00:00Z,Australian Scholar,female,
http://www.wikidata.org/entity/Q18348516,Harriet Malinowitz,Q18348516,,American academic,female,United States of America
http://www.wikidata.org/entity/Q18359278,Jennifer Doyle,Q18359278,,American writer and professor,female,United States of America
http://www.wikidata.org/entity/Q22279304,Moya Bailey,Q22279304,,African-american feminist scholar and activist,female,United States of America
http://www.wikidata.org/entity/Q23091499,Emily Drabinski,Q23091499,,librarian,female,United States of America
http://www.wikidata.org/entity/Q23416883,Kara Keeling,Q23416883,1971-01-01T00:00:00Z,American humanities academic,female,
http://www.wikidata.org/entity/Q25427683,Vikram Kolmannskog,Q25427683,1980-09-06T00:00:00Z,,male,Norway
http://www.wikidata.org/entity/Q28078481,Juana María Rodríguez,Q28078481,1950-01-01T00:00:00Z,Queer Theorist,female,
http://www.wikidata.org/entity/Q29390046,Stella Nyanzi,Q29390046,1974-06-16T00:00:00Z,"Ugandan medical anthropologist, human rights defender, social justice activist, politician, poet and Facebooker",female,Uganda
http://www.wikidata.org/entity/Q30068176,Juliana Delgado Lopera,Q30068176,1988-06-04T00:00:00Z,"Colombian writer,  performer",female,Colombia
http://www.wikidata.org/entity/Q30570230,Ann Pellegrini,Q30570230,1964-01-01T00:00:00Z,"Gender, sexuality and performance studies scholar",female,
http://www.wikidata.org/entity/Q30572315,Janet Jakobsen,Q30572315,1960-01-01T00:00:00Z,Gender and sexuality scholar,female,
http://www.wikidata.org/entity/Q30917656,Emma Pérez,Q30917656,1954-10-25T00:00:00Z,American author and professor (born 1954),female,
http://www.wikidata.org/entity/Q50329364,Tanya Erzen,Q50329364,1972-06-24T00:00:00Z,,female,
http://www.wikidata.org/entity/Q52698732,Whitney Davis,Q52698732,1958-04-15T00:00:00Z,"US art historian, writer, and theorist",female,
http://www.wikidata.org/entity/Q58235915,Adrienne Shaw,Q58235915,1983-01-01T00:00:00Z,"researcher, ORCID id # 0000-0001-5526-1839",female,
http://www.wikidata.org/entity/Q84964588,Hans Turley,Q84964588,,American literary scholar,male,
http://www.wikidata.org/entity/Q78600,Alexius Meinong,Q78600,1853-07-17T00:00:00Z,Austrian philosopher,male,Austrian Empire|Austria-Hungary|Republic of German-Austria|First Republic of Austria
http://www.wikidata.org/entity/Q90003,Ernst Mally,Q90003,1879-01-01T00:00Z|1879-10-11T00:00Z,Austrian philosopher (1879-1944),male,Austria
http://www.wikidata.org/entity/Q381994,Kazimierz Twardowski,Q381994,1866-10-20T00:00:00Z,Polish philosopher,male,Poland|Austria-Hungary
http://www.wikidata.org/entity/Q877276,Roderick Chisholm,Q877276,1916-11-27T00:00:00Z,American philosopher,male,United States of America
http://www.wikidata.org/entity/Q1541962,Graham Priest,Q1541962,1948-01-01T00:00:00Z,"British philosopher, born 1948",male,United Kingdom|Australia
http://www.wikidata.org/entity/Q1593097,Héctor-Neri Castañeda,Q1593097,1924-12-13T00:00:00Z,Guatemalan-American philosopher,male,Guatemala
http://www.wikidata.org/entity/Q4355172,Edward N. Zalta,Q4355172,1952-03-16T00:00:00Z,American philosopher,male,United States of America
http://www.wikidata.org/entity/Q7329328,Richard Sylvan,Q7329328,1935-12-13T00:00:00Z,Australian philosopher,male,Australia
http://www.wikidata.org/entity/Q7701986,Terence Parsons,Q7701986,1939-01-01T00:00:00Z,American philosopher,male,
http://www.wikidata.org/entity/Q8013315,William J. Rapaport,Q8013315,,American academic,male,United States of America
http://www.wikidata.org/entity/Q8079328,Øystein Linnebo,Q8079328,1971-01-01T00:00:00Z,philosopher,male,Norway
http://www.wikidata.org/entity/Q322311,Raniero Panzieri,Q322311,1921-02-14T00:00:00Z,Italian writer (1921-1964),male,Italy|Kingdom of Italy
http://www.wikidata.org/entity/Q706525,Mario Tronti,Q706525,1931-07-24T00:00:00Z,Italian philosopher and politician,male,Italy
http://www.wikidata.org/entity/Q9061,Karl Marx,Q9061,1818-05-05T00:00:00Z,"German philosopher, economist, sociologist, journalist and revolutionary socialist (1818–1883)",male,Kingdom of Prussia
http://www.wikidata.org/entity/Q66217,August Thalheimer,Q66217,1884-03-18T00:00:00Z,German politician (1884-1948),male,Germany
http://www.wikidata.org/entity/Q73200,Elmar Altvater,Q73200,1938-08-24T00:00:00Z,German Marxist academic,male,Germany
http://www.wikidata.org/entity/Q75786,Eduard Bernstein,Q75786,1850-01-06T00:00:00Z,German politician (1850–1932),male,German Empire|Weimar Republic
http://www.wikidata.org/entity/Q75823,Clara Zetkin,Q75823,1857-07-05T00:00:00Z,"German politician, editor (1857-1933)",female,Germany|German Empire|Weimar Republic
http://www.wikidata.org/entity/Q75886,Karl Liebknecht,Q75886,1871-08-13T00:00:00Z,"German socialist, editor, and co-founder of the Spartacist League and the Communist Party of Germany (1871-1919)",male,German Empire|Germany
http://www.wikidata.org/entity/Q76520,August Bebel,Q76520,1840-02-22T00:00:00Z,German social democrat politician (1840-1913),male,Germany
http://www.wikidata.org/entity/Q76586,Karl Kautsky,Q76586,1854-10-16T00:00:00Z,"Czech-Austrian philosopher, journalist, and Marxist theoretician (1854-1938)",male,Austria-Hungary|German Reich
http://www.wikidata.org/entity/Q77175,Friedrich Pollock,Q77175,1894-05-22T00:00:00Z,German social scientist,male,Germany
http://www.wikidata.org/entity/Q78135,Hans Heinz Holz,Q78135,1927-02-26T00:00:00Z,German philosopher,male,Germany
http://www.wikidata.org/entity/Q78570,Otto Neurath,Q78570,1882-12-10T00:00:00Z,"Austrian economist, philosopher and sociologist",male,Austria
http://www.wikidata.org/entity/Q83003,Antonio Gramsci,Q83003,1891-01-22T00:00:00Z,"Italian writer, politician, theorist, sociologist and linguist (1891-1937)",male,Kingdom of Italy
http://www.wikidata.org/entity/Q84412,Wilhelm Reich,Q84412,1897-03-24T00:00:00Z,Austro-Hungarian-born Austrian-American psychoanalyst,male,Austria-Hungary|Austria|United States of America
http://www.wikidata.org/entity/Q87209,Heinrich Cunow,Q87209,1862-04-11T00:00:00Z,German politician (1862-1936),male,Germany
http://www.wikidata.org/entity/Q88483,Fritz Sternberg,Q88483,1895-06-11T00:00:00Z,German politician (1895-1963),male,Germany|United States of America
http://www.wikidata.org/entity/Q101988,Helmut Reichelt,Q101988,1939-01-01T00:00:00Z,German economist and sociologist,male,Germany
http://www.wikidata.org/entity/Q104715,Johannes Agnoli,Q104715,1925-02-22T00:00:00Z,political scientist,male,Germany|Italy|Kingdom of Italy
http://www.wikidata.org/entity/Q108889,Reinhard Opitz,Q108889,1934-07-02T00:00:00Z,German political scientist,male,Germany
http://www.wikidata.org/entity/Q109230,Luise Kähler,Q109230,1869-01-12T00:00:00Z,German politician and Trade Union leader. (1869-1955),female,Germany
http://www.wikidata.org/entity/Q110703,Henry Pachter,Q110703,1907-01-22T00:00:00Z,American political scientist,male,Germany|United States of America
http://www.wikidata.org/entity/Q111287,Hans-Georg Backhaus,Q111287,1929-01-01T00:00:00Z,German economist and philosopher,male,Germany
http://www.wikidata.org/entity/Q116075,Yehoshua Yakhot,Q116075,1919-03-02T00:00:00Z,Soviet philosopher,male,Soviet Union|Israel
http://www.wikidata.org/entity/Q119719,Edwin Hoernle,Q119719,1883-12-11T00:00:00Z,German politician (1883-1952),male,Germany
http://www.wikidata.org/entity/Q122514,Michael Heinrich,Q122514,1957-01-01T00:00:00Z,German political scientist,male,Germany
http://www.wikidata.org/entity/Q128179,István Mészáros,Q128179,1930-12-19T00:00:00Z,Hungarian philosopher,male,Hungary
http://www.wikidata.org/entity/Q153909,Milovan Đilas,Q153909,1911-06-12T00:00:00Z,"Yugoslav politician, theorist and author (1911-1995)",male,Yugoslavia|Kingdom of Montenegro
http://www.wikidata.org/entity/Q158030,Cornelius Castoriadis,Q158030,1922-03-11T00:00:00Z,Greek-French philosopher (1922-1997),male,France|Greece
http://www.wikidata.org/entity/Q159648,Gianni Vattimo,Q159648,1936-01-04T00:00:00Z,"Italian philosopher, politician",male,Italy
http://www.wikidata.org/entity/Q160619,Roger Garaudy,Q160619,1913-07-17T00:00:00Z,French philosopher and politician (1913-2012),male,France
http://www.wikidata.org/entity/Q165121,Ernest Mandel,Q165121,1923-04-05T00:00:00Z,Belgian economist and Marxist philosopher (1923-1995),male,Belgium
http://www.wikidata.org/entity/Q179558,Alexandra Kollontai,Q179558,1872-03-31T00:00:00Z,Soviet diplomat (1872-1952),female,Russian Empire|Soviet Union
http://www.wikidata.org/entity/Q182905,Georgi Plekhanov,Q182905,1856-11-29T00:00Z|1856-11-29T00:00Z|1856-01-01T00:00Z,Russian philosopher (1856–1918),male,Russian Empire
http://www.wikidata.org/entity/Q184169,Louis Althusser,Q184169,1918-10-16T00:00:00Z,French Marxist philosopher (1918-1990),male,France
http://www.wikidata.org/entity/Q186709,Nikolai Bukharin,Q186709,1888-09-27T00:00:00Z,Soviet politician (1888-1938),male,Russian Empire|Soviet Union
http://www.wikidata.org/entity/Q193670,Frantz Fanon,Q193670,1925-07-20T00:00:00Z,"Martiniquais writer, psychiatrist, philosopher, revolutionary (1925-1961)",male,France
http://www.wikidata.org/entity/Q202155,Thomas Sankara,Q202155,1949-12-21T00:00:00Z,First President and Revolutionary Leader of Burkina Faso (1949-1987),male,Republic of Upper Volta|Burkina Faso
http://www.wikidata.org/entity/Q212639,Maurice Merleau-Ponty,Q212639,1908-03-14T00:00:00Z,French phenomenological philosopher,male,France
http://www.wikidata.org/entity/Q213909,Alfred Sohn-Rethel,Q213909,1899-01-04T00:00:00Z,Marxist economist and philosopher (1899-1990),male,Germany
http://www.wikidata.org/entity/Q214397,Otto Kirchheimer,Q214397,1905-11-11T00:00:00Z,German-American legal scholar,male,Germany|United States of America
http://www.wikidata.org/entity/Q214953,Roman Rosdolsky,Q214953,1898-07-19T00:00:00Z,Marxian scholar and political revolutionary (1898-1967),male,Austria-Hungary|West Ukrainian People's Republic|Poland
http://www.wikidata.org/entity/Q215955,Otto Rühle,Q215955,1874-10-23T00:00:00Z,German Marxist activist (1874-1943),male,German Reich
http://www.wikidata.org/entity/Q235125,Ágnes Heller,Q235125,1929-05-12T00:00:00Z,Hungarian philosopher and academic,female,Hungary
http://www.wikidata.org/entity/Q236173,Chantal Mouffe,Q236173,1943-06-17T00:00:00Z,Belgian post-marxist political theorist,female,Belgium
http://www.wikidata.org/entity/Q268003,Edvard Kardelj,Q268003,1910-01-27T00:00:00Z,Yugoslav politician (1910-1979),male,Cisleithania|State of Slovenes| Croats and Serbs|Kingdom of Serbs| Croats and Slovenes|Kingdom of Yugoslavia|Democratic Federal Yugoslavia|Federal People's Republic of Yugoslavia|Socialist Federal Republic of Yugoslavia
http://www.wikidata.org/entity/Q287125,Nelson Peery,Q287125,1925-01-01T00:00Z|1923-06-22T00:00Z,American writer,male,United States of America
http://www.wikidata.org/entity/Q289333,Étienne Balibar,Q289333,1942-04-23T00:00:00Z,French philosopher,male,France
http://www.wikidata.org/entity/Q298789,Santiago Carrillo,Q298789,1915-01-18T00:00:00Z,Spanish politician (1915-2012),male,Spain
http://www.wikidata.org/entity/Q305361,John Bellamy Foster,Q305361,1953-08-19T00:00:00Z,Sociology professor and Marxist writer,male,United States of America
http://www.wikidata.org/entity/Q310158,Palmiro Togliatti,Q310158,1893-03-26T00:00:00Z,Italian politician,male,Italy|Soviet Union|Kingdom of Italy
http://www.wikidata.org/entity/Q310341,Antonio Negri,Q310341,1933-08-01T00:00:00Z,Italian sociologist and political philosopher,male,Italy
http://www.wikidata.org/entity/Q313666,Georges Sorel,Q313666,1847-11-02T00:00:00Z,French philosopher and sociologist,male,France
http://www.wikidata.org/entity/Q315349,Terry Eagleton,Q315349,1943-02-22T00:00:00Z,"British writer, academic and educator",male,United Kingdom
http://www.wikidata.org/entity/Q317152,Paul Lafargue,Q317152,1842-01-15T00:00:00Z,"writer, journalist, literary critic and revolutionary; also known for being Karl Marx's son-in-law",male,France
http://www.wikidata.org/entity/Q319196,China Miéville,Q319196,1972-09-06T00:00:00Z,English writer (born 1972),male,United Kingdom
http://www.wikidata.org/entity/Q325301,Hal Draper,Q325301,1914-09-19T00:00:00Z,American activist and author (1914-1990),male,United States of America
http://www.wikidata.org/entity/Q325333,Harry Magdoff,Q325333,1913-08-21T00:00:00Z,"economist, author, and publicist",male,United States of America
http://www.wikidata.org/entity/Q326897,Pierre Macherey,Q326897,1938-02-17T00:00:00Z,French academic,male,France
http://www.wikidata.org/entity/Q329922,Robert Brenner,Q329922,1943-11-28T00:00:00Z,American economic historian,male,United States of America
http://www.wikidata.org/entity/Q330267,Abraham Leon,Q330267,1918-01-01T00:00:00Z,Belgian activist (1918-1944),male,Belgium
http://www.wikidata.org/entity/Q335142,Alexander Bogdanov,Q335142,1873-08-10T00:00:00Z,"Physician, philosopher, writer, revolutionary (1873-1928)",male,Russian Empire|Soviet Union
http://www.wikidata.org/entity/Q335544,José Carlos Mariátegui,Q335544,1894-06-14T00:00:00Z,Peruvian writer and academic (1894-1930),male,Peru
http://www.wikidata.org/entity/Q336904,David McNally,Q336904,1953-07-01T00:00:00Z,Canadian political scientist,male,Canada
http://www.wikidata.org/entity/Q342730,Antonio Labriola,Q342730,1843-07-02T00:00:00Z,Italian philosopher,male,Kingdom of Italy
http://www.wikidata.org/entity/Q343055,David Harvey,Q343055,1935-10-31T00:00:00Z,British geographer and anthropologist,male,United Kingdom
http://www.wikidata.org/entity/Q344844,Milan Kangrga,Q344844,1923-05-01T00:00:00Z,Croatian philosopher,male,Croatia
http://www.wikidata.org/entity/Q347362,Fredric Jameson,Q347362,1934-04-14T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q347930,Antonie Pannekoek,Q347930,1873-01-02T00:00:00Z,Dutch astronomer and Marxist theorist (1873-1960),male,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q350829,Adam Schaff,Q350829,1913-03-10T00:00:00Z,Polish Philosopher,male,Poland
http://www.wikidata.org/entity/Q358494,Mao Dun,Q358494,1896-07-04T00:00:00Z,Chinese writer,male,People's Republic of China
http://www.wikidata.org/entity/Q365193,Adolfo Sánchez Vázquez,Q365193,1915-09-17T00:00:00Z,Philosopher and scholar,male,Spain|Mexico
http://www.wikidata.org/entity/Q373036,Claude Lefort,Q373036,1924-04-21T00:00:00Z,French philosopher,male,France
http://www.wikidata.org/entity/Q376066,Christine Delphy,Q376066,1941-12-09T00:00:00Z,French sociologist,female,France
http://www.wikidata.org/entity/Q432730,Daniel Bensaïd,Q432730,1946-03-25T00:00:00Z,French philosopher,male,France
http://www.wikidata.org/entity/Q434183,Ellen Meiksins Wood,Q434183,1942-04-12T00:00:00Z,American marxist scholar,female,United States of America|Canada
http://www.wikidata.org/entity/Q438632,Raya Dunayevskaya,Q438632,1910-05-01T00:00:00Z,American philosopher,female,United States of America
http://www.wikidata.org/entity/Q451743,Amadeo Bordiga,Q451743,1889-06-13T00:00:00Z,Italian politician (1889-1970),male,Italy|Kingdom of Italy
http://www.wikidata.org/entity/Q454802,Ernesto Laclau,Q454802,1935-10-06T00:00:00Z,Argentine philosopher and political theorist,male,Argentina|United Kingdom
